Kat_obrotu_pompy_deg,Skok_tloczka_mm
80.92247846624062,0.0
81.0225062517366,0.0
81.12253403723257,0.0
81.22256182272854,0.0
81.3225896082245,0.0
81.42261739372049,0.0
81.52264517921645,0.0
81.62267296471242,0.0
81.72270075020839,0.0
81.82272853570437,0.0
81.92275632120034,0.0
82.0227841066963,0.0
82.12281189219227,0.0
82.22283967768824,0.0
82.32286746318422,0.0
82.42289524868019,0.0
82.52292303417616,0.0
82.62295081967213,0.0
82.72297860516811,0.0
82.82300639066408,0.0
82.92303417616004,0.0
83.02306196165601,0.0
83.123089747152,0.0
83.22311753264796,0.0
83.32314531814393,0.0
